frame,time_s,frame_w,frame_h,body_x,body_y,far_ep_x,far_ep_y,near_ep_x,near_ep_y,t_along,lm_00_x,lm_00_y,lm_00_z,lm_01_x,lm_01_y,lm_01_z,lm_02_x,lm_02_y,lm_02_z,lm_03_x,lm_03_y,lm_03_z,lm_04_x,lm_04_y,lm_04_z,lm_05_x,lm_05_y,lm_05_z,lm_06_x,lm_06_y,lm_06_z,lm_07_x,lm_07_y,lm_07_z,lm_08_x,lm_08_y,lm_08_z,lm_09_x,lm_09_y,lm_09_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z,lm_21_x,lm_21_y,lm_21_z,lm_22_x,lm_22_y,lm_22_z,lm_23_x,lm_23_y,lm_23_z,lm_24_x,lm_24_y,lm_24_z,lm_25_x,lm_25_y,lm_25_z,lm_26_x,lm_26_y,lm_26_z,lm_27_x,lm_27_y,lm_27_z,lm_28_x,lm_28_y,lm_28_z,lm_29_x,lm_29_y,lm_29_z,lm_30_x,lm_30_y,lm_30_z,lm_31_x,lm_31_y,lm_31_z,lm_32_x,lm_32_y,lm_32_z
67,2.2667,720,1280,305,540,241,502,457,1218,0.073362,0.417186,0.295817,-0.227485,0.420511,0.291968,-0.214352,0.422577,0.29195,-0.214373,0.42467,0.291897,-0.214402,0.413938,0.292,-0.217851,0.411341,0.292021,-0.217869,0.408758,0.292047,-0.217902,0.42763,0.292261,-0.117697,0.40347,0.292558,-0.136328,0.421034,0.299299,-0.188784,0.412414,0.299417,-0.194384,0.446821,0.305984,-0.039719,0.383429,0.308453,-0.070496,0.474597,0.326832,-0.004786,0.3685,0.330099,-0.047047,0.456733,0.344935,-0.092583,0.374378,0.348812,-0.139821,0.450973,0.352148,-0.117377,0.375474,0.354238,-0.165169,0.447439,0.349351,-0.135309,0.379953,0.351833,-0.18504,0.448022,0.347301,-0.100271,0.380776,0.350308,-0.14756,0.441968,0.358821,0.016816,0.403719,0.361394,-0.016781,0.439428,0.390099,0.064275,0.415608,0.395326,-0.171351,0.429579,0.401265,0.347958,0.419109,0.443672,-0.148937,0.422836,0.402544,0.374945,0.418334,0.450705,-0.15075,0.431638,0.416638,0.343721,0.431721,0.456182,-0.261339
68,2.3,720,1280,302,540,237,501,453,1215,0.075273,0.413598,0.296008,-0.35523,0.417025,0.292249,-0.340818,0.418924,0.292218,-0.340801,0.420958,0.292163,-0.340789,0.410736,0.29224,-0.345422,0.408068,0.292233,-0.345509,0.405328,0.292232,-0.345567,0.423683,0.292744,-0.224216,0.399326,0.293101,-0.252402,0.417176,0.299749,-0.309618,0.408706,0.299704,-0.317376,0.443939,0.307188,-0.084982,0.379092,0.309923,-0.182933,0.468028,0.327968,-0.072683,0.364842,0.33527,-0.210286,0.463457,0.349483,-0.166703,0.374789,0.349784,-0.354554,0.467408,0.356185,-0.191059,0.377536,0.353879,-0.395762,0.463645,0.355803,-0.216372,0.381529,0.350953,-0.409607,0.460484,0.353671,-0.17784,0.38165,0.349504,-0.361905,0.438759,0.360578,0.027325,0.398998,0.362509,-0.027384,0.440828,0.391536,0.134782,0.409833,0.396378,-0.164808,0.427658,0.403499,0.45911,0.41298,0.441019,-0.072057,0.421749,0.405274,0.488731,0.41183,0.445997,-0.067016,0.432185,0.418586,0.438135,0.42862,0.457412,-0.185845
69,2.3333,720,1280,299,540,233,500,450,1211,0.077382,0.411426,0.296621,-0.358656,0.414625,0.292891,-0.346246,0.416597,0.292825,-0.346231,0.41885,0.292725,-0.34624,0.407939,0.292957,-0.34967,0.405106,0.292966,-0.349728,0.402187,0.292977,-0.349772,0.422142,0.293032,-0.233624,0.396588,0.293589,-0.254853,0.415943,0.300242,-0.313291,0.40658,0.3003,-0.319307,0.443676,0.307423,-0.109757,0.378537,0.310092,-0.181645,0.464203,0.328554,-0.035562,0.363576,0.338836,-0.219128,0.469513,0.349932,-0.087378,0.377924,0.349543,-0.369042,0.474774,0.356218,-0.103963,0.380893,0.352142,-0.408571,0.470814,0.355868,-0.129674,0.385163,0.348305,-0.421563,0.466587,0.353732,-0.097353,0.385419,0.347355,-0.37625,0.437257,0.362755,0.026625,0.397118,0.364589,-0.026687,0.436271,0.391339,0.181055,0.404929,0.399507,-0.073486,0.426133,0.404646,0.514494,0.407063,0.440073,0.034576,0.419474,0.40745,0.546172,0.405391,0.444305,0.042562,0.432492,0.421989,0.49798,0.425631,0.456693,-0.070803
70,2.3667,720,1280,298,545,229,498,446,1207,0.087848,0.409786,0.295786,-0.287168,0.413517,0.292062,-0.276594,0.415609,0.29201,-0.276555,0.417546,0.29194,-0.276553,0.406288,0.29195,-0.278944,0.40317,0.291909,-0.278984,0.40022,0.29183,-0.279037,0.421339,0.292286,-0.176196,0.39499,0.292585,-0.189093,0.414098,0.299589,-0.245501,0.404093,0.299414,-0.249419,0.442515,0.306779,-0.069902,0.374807,0.309966,-0.127089,0.461142,0.32734,0.029038,0.362294,0.340572,-0.194879,0.470861,0.347706,-0.000476,0.379678,0.337686,-0.362867,0.477107,0.353126,-0.007437,0.385975,0.338367,-0.398496,0.473927,0.352813,-0.030453,0.389404,0.333797,-0.403021,0.470777,0.35099,-0.00825,0.387126,0.333025,-0.366489,0.434706,0.362742,0.018473,0.392325,0.365231,-0.018573,0.434299,0.390633,0.003659,0.400985,0.402994,-0.007887,0.42502,0.410672,0.278193,0.404108,0.440952,0.159853,0.418309,0.410987,0.30082,0.404265,0.444359,0.173933,0.430062,0.431402,0.23528,0.416825,0.458697,0.073477
71,2.4,720,1280,296,546,224,496,443,1202,0.093463,0.408472,0.29395,-0.318104,0.412468,0.290453,-0.305308,0.414677,0.290404,-0.30527,0.416828,0.290326,-0.305247,0.40527,0.290361,-0.30666,0.40231,0.290324,-0.306703,0.399513,0.290278,-0.306705,0.420965,0.290658,-0.183072,0.394659,0.291093,-0.198581,0.412868,0.297708,-0.27117,0.4031,0.297587,-0.272588,0.440298,0.305278,-0.08645,0.373728,0.30773,-0.13719,0.458229,0.323854,-0.055219,0.360979,0.338726,-0.237457,0.470713,0.344931,-0.130953,0.386359,0.329073,-0.4142,0.47605,0.351503,-0.152264,0.395266,0.327808,-0.454091,0.47322,0.352028,-0.171236,0.397029,0.324145,-0.455505,0.470092,0.350816,-0.139049,0.394285,0.324138,-0.417359,0.430981,0.362193,0.011471,0.389016,0.364406,-0.01152,0.431075,0.389712,-0.011337,0.397404,0.399615,0.069425,0.42552,0.415732,0.211546,0.398958,0.437727,0.293024,0.420328,0.41788,0.230413,0.398443,0.436835,0.312551,0.430791,0.434272,0.14141,0.40773,0.455575,0.220893
72,2.4333,720,1280,294,547,219,494,440,1198,0.098974,0.408413,0.292202,-0.301305,0.412395,0.28856,-0.288124,0.414651,0.288557,-0.28812,0.416937,0.28853,-0.288111,0.404632,0.288396,-0.289772,0.401499,0.288347,-0.289811,0.398635,0.288291,-0.289811,0.420732,0.28908,-0.181165,0.393893,0.289321,-0.190674,0.413177,0.296108,-0.258303,0.402835,0.295841,-0.260677,0.440925,0.305451,-0.086026,0.371491,0.304397,-0.127241,0.457294,0.323183,-0.058578,0.357799,0.337379,-0.219943,0.469715,0.342456,-0.151418,0.387783,0.323674,-0.389277,0.474741,0.348651,-0.17344,0.397694,0.322363,-0.425051,0.472336,0.349323,-0.192057,0.400261,0.318895,-0.423557,0.468918,0.347382,-0.159559,0.397146,0.31945,-0.390479,0.426429,0.359537,0.010526,0.384075,0.362443,-0.010521,0.428207,0.389295,-0.139435,0.393389,0.397794,0.044567,0.42398,0.423672,-0.028896,0.393517,0.431119,0.229339,0.4191,0.428685,-0.02181,0.393835,0.433178,0.243385,0.43161,0.437373,-0.129289,0.399369,0.446473,0.148223
73,2.4667,720,1280,291,548,214,492,437,1193,0.104276,0.407623,0.290347,-0.253155,0.411225,0.28646,-0.241362,0.413492,0.286447,-0.241373,0.415565,0.286402,-0.241388,0.403377,0.286257,-0.243922,0.400169,0.286132,-0.243943,0.397146,0.286011,-0.243972,0.418832,0.287117,-0.141728,0.39189,0.287224,-0.153047,0.412303,0.294384,-0.211901,0.40198,0.29403,-0.215382,0.440161,0.304297,-0.052408,0.368595,0.302304,-0.095962,0.454066,0.323514,-0.021102,0.352702,0.33421,-0.216718,0.466923,0.341492,-0.115821,0.386954,0.324436,-0.354935,0.474094,0.347614,-0.135023,0.396809,0.325012,-0.388538,0.471192,0.348107,-0.154184,0.400063,0.320456,-0.387892,0.468622,0.34626,-0.123828,0.397115,0.320291,-0.355876,0.424258,0.35879,0.00355,0.37895,0.361596,-0.003359,0.424749,0.388759,-0.237431,0.387314,0.397605,0.089972,0.423763,0.430132,-0.172115,0.384607,0.427551,0.319325,0.421274,0.437838,-0.170114,0.386109,0.428315,0.338803,0.425774,0.443694,-0.295002,0.387691,0.441194,0.248279
74,2.5,720,1280,288,543,209,490,434,1187,0.101999,0.405171,0.289024,-0.386685,0.408919,0.285107,-0.375876,0.411201,0.285012,-0.375867,0.413323,0.284902,-0.375863,0.40148,0.285105,-0.376498,0.398607,0.285056,-0.376574,0.395721,0.285002,-0.376614,0.416949,0.285631,-0.266003,0.390672,0.285739,-0.268969,0.410214,0.292926,-0.341368,0.40018,0.292862,-0.342434,0.439136,0.303719,-0.160468,0.36722,0.300804,-0.19387,0.452006,0.324271,-0.131036,0.345599,0.332459,-0.316989,0.464329,0.34312,-0.212365,0.383447,0.327816,-0.511039,0.471983,0.349584,-0.233696,0.394236,0.329389,-0.553965,0.46979,0.34903,-0.253352,0.398511,0.325402,-0.550544,0.466714,0.347085,-0.219898,0.39501,0.324715,-0.511601,0.419892,0.358797,-0.007599,0.374828,0.360885,0.00782,0.420496,0.38983,-0.219243,0.383565,0.391254,0.212995,0.420944,0.435265,-0.157891,0.380341,0.414015,0.543401,0.419509,0.444103,-0.15819,0.380216,0.414953,0.572298,0.42445,0.446296,-0.30232,0.381683,0.432634,0.487636
75,2.5333,720,1280,285,544,204,489,431,1182,0.106251,0.402987,0.287906,-0.366143,0.407007,0.284034,-0.356272,0.409491,0.283988,-0.356212,0.411644,0.283915,-0.356279,0.399147,0.28379,-0.354202,0.396081,0.283667,-0.354285,0.39305,0.283574,-0.354466,0.414364,0.284975,-0.247936,0.38798,0.284569,-0.247859,0.407383,0.292142,-0.32202,0.396974,0.291828,-0.322036,0.435545,0.30367,-0.138034,0.362038,0.301385,-0.171191,0.449422,0.324712,-0.142544,0.338195,0.331047,-0.249057,0.458311,0.345819,-0.27647,0.374007,0.331442,-0.41047,0.464228,0.353336,-0.310549,0.386749,0.336817,-0.448832,0.460885,0.352375,-0.328891,0.392021,0.332304,-0.4513,0.457485,0.349953,-0.285632,0.388212,0.330664,-0.413032,0.415601,0.361115,-0.009596,0.37136,0.361133,0.00979,0.416717,0.396819,-0.166186,0.378244,0.390504,0.220033,0.416542,0.441891,-0.102794,0.377564,0.409224,0.540088,0.413069,0.448072,-0.102678,0.378155,0.410467,0.568426,0.422261,0.455062,-0.233474,0.377069,0.426595,0.498732
76,2.5667,720,1280,282,543,199,487,428,1176,0.109247,0.400475,0.287888,-0.379798,0.404217,0.283939,-0.368395,0.406301,0.283868,-0.368391,0.408247,0.28377,-0.368431,0.396944,0.283869,-0.372021,0.393978,0.283825,-0.372091,0.390998,0.283803,-0.372128,0.41079,0.284932,-0.263517,0.385277,0.285095,-0.281344,0.404551,0.292174,-0.336688,0.395111,0.292062,-0.341787,0.432565,0.303304,-0.171509,0.359371,0.302302,-0.203465,0.449586,0.325268,-0.171869,0.330847,0.330339,-0.252625,0.454095,0.348972,-0.307302,0.357708,0.341199,-0.386537,0.45751,0.35648,-0.345301,0.365393,0.34698,-0.423349,0.45137,0.355255,-0.365646,0.3722,0.343364,-0.431522,0.447954,0.352846,-0.317739,0.371187,0.341166,-0.390699,0.41408,0.363195,-0.006063,0.369528,0.362278,0.006201,0.4137,0.398909,-0.146764,0.373087,0.389271,0.203094,0.409876,0.439555,-0.019543,0.37551,0.410108,0.503619,0.403486,0.44667,-0.015747,0.3757,0.410999,0.529912,0.41628,0.455175,-0.139896,0.376916,0.428338,0.452779
77,2.6,720,1280,278,545,193,484,426,1170,0.117456,0.396154,0.288336,-0.369003,0.400041,0.284423,-0.358624,0.402397,0.284418,-0.358604,0.404294,0.284395,-0.358627,0.39245,0.284199,-0.362217,0.38939,0.28411,-0.362289,0.386291,0.284034,-0.362338,0.407325,0.285594,-0.256635,0.380559,0.285372,-0.275396,0.399899,0.29271,-0.32693,0.390114,0.292531,-0.332281,0.428719,0.303547,-0.162311,0.352437,0.302924,-0.19494,0.446485,0.327961,-0.148288,0.324543,0.329839,-0.239564,0.447903,0.349638,-0.281092,0.345072,0.347143,-0.361933,0.44553,0.356224,-0.317255,0.350127,0.353473,-0.398302,0.440693,0.353911,-0.335322,0.356101,0.349816,-0.420648,0.439281,0.351677,-0.290101,0.355523,0.347424,-0.369885,0.41095,0.366323,-0.001023,0.365474,0.36513,0.000986,0.409539,0.404238,0.028247,0.372101,0.395202,0.142877,0.402753,0.43923,0.209914,0.372044,0.412828,0.417037,0.397531,0.443888,0.224084,0.372794,0.414445,0.441635,0.410277,0.453986,0.135467,0.37352,0.431107,0.370052
78,2.6333,720,1280,276,546,187,482,423,1164,0.124135,0.391552,0.287809,-0.351694,0.394818,0.283906,-0.34183,0.396931,0.283935,-0.341833,0.39907,0.283961,-0.341919,0.387387,0.283695,-0.344252,0.38447,0.283624,-0.344347,0.381516,0.283591,-0.344419,0.402473,0.28535,-0.236764,0.375647,0.28514,-0.251084,0.39542,0.292263,-0.30886,0.385672,0.291983,-0.312935,0.425504,0.30367,-0.138491,0.349415,0.302203,-0.162739,0.444042,0.332453,-0.136214,0.316283,0.327437,-0.164967,0.432749,0.347941,-0.300141,0.331929,0.346906,-0.287484,0.427608,0.351487,-0.341266,0.336034,0.353441,-0.321485,0.423727,0.346731,-0.357217,0.343402,0.350405,-0.338268,0.423545,0.345343,-0.309159,0.34357,0.348145,-0.29514,0.406187,0.365937,0.006928,0.358435,0.364837,-0.006926,0.404556,0.403157,-0.035353,0.37234,0.398462,0.062685,0.397808,0.438547,0.131305,0.370162,0.415083,0.355298,0.392435,0.443583,0.145337,0.370396,0.415736,0.376161,0.405273,0.455273,0.048837,0.373859,0.436296,0.295274
79,2.6667,720,1280,273,549,182,480,421,1157,0.13282,0.385964,0.287331,-0.453319,0.389709,0.283292,-0.438242,0.392225,0.283212,-0.43824,0.394426,0.283106,-0.438329,0.381783,0.283086,-0.44163,0.378867,0.28289,-0.441715,0.375801,0.282684,-0.441734,0.397394,0.283956,-0.314201,0.370417,0.283661,-0.33003,0.3897,0.291341,-0.403732,0.37986,0.291265,-0.408545,0.41954,0.302079,-0.205262,0.34165,0.30011,-0.22494,0.442995,0.331873,-0.285667,0.310019,0.322776,-0.243242,0.419602,0.332533,-0.499056,0.323865,0.345091,-0.379183,0.412279,0.334066,-0.54974,0.326609,0.350804,-0.416432,0.406808,0.329496,-0.549328,0.332885,0.347641,-0.431739,0.407395,0.328397,-0.50269,0.333462,0.345631,-0.386623,0.40268,0.362504,0.01271,0.353846,0.360814,-0.012675,0.404742,0.397853,-0.160669,0.373116,0.39257,-0.216364,0.39222,0.43652,0.030099,0.367269,0.422083,0.004556,0.385391,0.441896,0.043407,0.365579,0.424305,0.02183,0.39411,0.453173,-0.070138,0.37527,0.442649,-0.084266
80,2.7,720,1280,270,554,176,478,419,1151,0.144518,0.378305,0.284336,-0.425613,0.38224,0.280006,-0.415947,0.384899,0.27991,-0.416241,0.387016,0.279816,-0.416547,0.373801,0.279966,-0.409463,0.37074,0.279895,-0.409513,0.367673,0.279829,-0.409597,0.391198,0.280977,-0.257729,0.363038,0.281166,-0.260893,0.382749,0.288748,-0.39897,0.372449,0.288874,-0.39136,0.415826,0.300445,-0.16724,0.337037,0.297737,-0.15448,0.440183,0.330836,-0.234842,0.30508,0.317188,-0.103375,0.410167,0.321812,-0.452731,0.316189,0.34084,-0.162859,0.401029,0.321581,-0.500333,0.316753,0.348507,-0.184906,0.395685,0.317478,-0.499059,0.324274,0.346524,-0.202199,0.396705,0.316955,-0.455997,0.325766,0.34374,-0.168955,0.399969,0.357501,0.017819,0.35152,0.356157,-0.017703,0.399804,0.393657,-0.125783,0.374158,0.387362,-0.249655,0.383705,0.435282,0.049679,0.366695,0.431173,-0.141242,0.37757,0.440744,0.061212,0.362479,0.437153,-0.136404,0.391196,0.452342,-0.045235,0.377809,0.446526,-0.265756
81,2.7333,720,1280,268,553,171,476,416,1145,0.148306,0.371028,0.281768,-0.309326,0.375656,0.277333,-0.293288,0.378625,0.277084,-0.293338,0.380996,0.276817,-0.293375,0.366604,0.277458,-0.293485,0.363383,0.277371,-0.293522,0.360592,0.277324,-0.293602,0.384918,0.277276,-0.173682,0.356502,0.278163,-0.179147,0.375803,0.286027,-0.265058,0.365173,0.286156,-0.266176,0.408553,0.296221,-0.087807,0.332294,0.294468,-0.08168,0.435991,0.325675,-0.193339,0.298554,0.312779,0.009449,0.402128,0.313038,-0.393226,0.309286,0.337107,-0.002314,0.392525,0.313539,-0.434628,0.309783,0.344294,-0.011717,0.387501,0.310624,-0.431963,0.316331,0.342634,-0.028389,0.38855,0.310206,-0.395053,0.31811,0.340115,-0.006101,0.394915,0.353328,0.020594,0.349428,0.353087,-0.02053,0.392462,0.391242,0.010376,0.373479,0.387787,-0.26919,0.377538,0.428157,0.199737,0.36783,0.436703,-0.188222,0.371206,0.432502,0.214282,0.363733,0.443496,-0.185938,0.38772,0.443022,0.131614,0.379956,0.450232,-0.319094
82,2.7667,720,1280,265,558,165,473,413,1139,0.161189,0.364506,0.280214,-0.381375,0.368232,0.275401,-0.368354,0.371348,0.274907,-0.368413,0.37404,0.274407,-0.368492,0.358799,0.276182,-0.367165,0.355549,0.276312,-0.367221,0.352802,0.276405,-0.367302,0.378226,0.274278,-0.243708,0.349301,0.276735,-0.234666,0.370825,0.284131,-0.330974,0.360142,0.285019,-0.329936,0.405225,0.292559,-0.136897,0.328109,0.29317,-0.123863,0.434466,0.323726,-0.258104,0.296197,0.312497,-0.090488,0.401065,0.312643,-0.477586,0.30352,0.336217,-0.168537,0.391735,0.313709,-0.526362,0.30397,0.342335,-0.193284,0.38605,0.310054,-0.522313,0.3111,0.340755,-0.211168,0.38719,0.309517,-0.479378,0.312828,0.338515,-0.175345,0.393894,0.354603,0.021307,0.348893,0.353979,-0.021192,0.38428,0.394377,0.026883,0.369764,0.388362,-0.273709,0.369146,0.431982,0.244326,0.369261,0.440387,-0.153083,0.360894,0.436821,0.260778,0.366383,0.449389,-0.146854,0.383277,0.452824,0.162266,0.381154,0.456113,-0.290715
83,2.8,720,1280,266,565,158,471,410,1133,0.178265,0.358796,0.278911,-0.403666,0.362456,0.274384,-0.389112,0.365416,0.27402,-0.389176,0.368133,0.273616,-0.389253,0.353535,0.274907,-0.389289,0.350417,0.275,-0.389324,0.347782,0.275025,-0.389369,0.371765,0.273459,-0.258096,0.344084,0.275125,-0.257634,0.364607,0.282898,-0.350815,0.354326,0.283363,-0.35155,0.399276,0.291215,-0.150502,0.321518,0.292334,-0.13808,0.435089,0.319159,-0.244276,0.293981,0.314352,-0.120622,0.401101,0.318515,-0.46152,0.300484,0.336451,-0.227159,0.39139,0.320505,-0.512553,0.299648,0.342426,-0.238484,0.386808,0.316512,-0.51793,0.306897,0.34072,-0.235476,0.388389,0.315128,-0.467104,0.309127,0.338515,-0.227888,0.392914,0.3547,0.021084,0.346069,0.355086,-0.021001,0.383248,0.395427,0.022701,0.367037,0.394844,-0.229143,0.369614,0.431938,0.248115,0.370773,0.450937,-0.125901,0.362669,0.436776,0.265482,0.368651,0.46343,-0.122697,0.371727,0.451682,0.169437,0.383395,0.470118,-0.274902
84,2.8333,720,1280,266,560,152,468,406,1127,0.1796,0.357473,0.278155,-0.42404,0.360124,0.27361,-0.412144,0.362574,0.273372,-0.412184,0.364825,0.273104,-0.412254,0.351969,0.27404,-0.414578,0.348655,0.274161,-0.414635,0.345403,0.274243,-0.414692,0.367604,0.272888,-0.287889,0.339057,0.274564,-0.300615,0.362535,0.28212,-0.372433,0.352394,0.282711,-0.376294,0.395025,0.289641,-0.178793,0.313887,0.292827,-0.185064,0.432042,0.315628,-0.220003,0.290954,0.316179,-0.162405,0.403783,0.322505,-0.407324,0.297643,0.339644,-0.298251,0.396585,0.321344,-0.455625,0.299029,0.346281,-0.337793,0.390743,0.31964,-0.46724,0.305563,0.343526,-0.359897,0.391875,0.319155,-0.414612,0.306495,0.341014,-0.308645,0.391536,0.355306,0.019568,0.34185,0.356018,-0.019485,0.385696,0.395731,0.089832,0.363999,0.401042,-0.152924,0.37108,0.424178,0.395405,0.370383,0.451183,-0.0013,0.366623,0.422149,0.422867,0.36894,0.457452,0.00651,0.376946,0.44336,0.351036,0.377186,0.470481,-0.128054
85,2.8667,720,1280,263,559,146,465,402,1121,0.184757,0.355232,0.278353,-0.45769,0.35747,0.273637,-0.443578,0.360009,0.273483,-0.443565,0.362674,0.273271,-0.443577,0.349332,0.2738,-0.448297,0.345976,0.273887,-0.448392,0.342482,0.274008,-0.448469,0.365362,0.273131,-0.313994,0.335297,0.274636,-0.33917,0.360379,0.28292,-0.404578,0.349816,0.283368,-0.411955,0.393904,0.289655,-0.187496,0.309442,0.293567,-0.230832,0.427874,0.316182,-0.16393,0.288024,0.32676,-0.213642,0.409864,0.334063,-0.305545,0.297638,0.347315,-0.344451,0.399449,0.342093,-0.344982,0.301379,0.353899,-0.385959,0.396959,0.33916,-0.368761,0.306341,0.349138,-0.406691,0.398576,0.336827,-0.316547,0.306646,0.346767,-0.353462,0.389668,0.35658,0.021931,0.338411,0.360028,-0.021937,0.385823,0.401232,0.114631,0.357443,0.402612,-0.166659,0.368493,0.422398,0.464872,0.364315,0.451712,-0.041496,0.361586,0.421961,0.496892,0.363573,0.456098,-0.03436,0.371831,0.441526,0.431407,0.372162,0.471764,-0.172408
86,2.9,720,1280,261,557,142,462,400,1114,0.188424,0.355444,0.278526,-0.438408,0.357687,0.273824,-0.42427,0.360237,0.273714,-0.424249,0.362691,0.273506,-0.424266,0.349554,0.273682,-0.431173,0.346156,0.273614,-0.431261,0.342503,0.273607,-0.431318,0.364881,0.273245,-0.29347,0.334165,0.274491,-0.328027,0.359962,0.283277,-0.384205,0.350121,0.28348,-0.394335,0.390436,0.287821,-0.181731,0.307421,0.296892,-0.231971,0.422088,0.315473,-0.059184,0.286739,0.332442,-0.244059,0.421838,0.343301,-0.148333,0.301029,0.349511,-0.392801,0.425345,0.351933,-0.174003,0.30652,0.355224,-0.43496,0.419376,0.35174,-0.205247,0.311182,0.349935,-0.454477,0.415761,0.348921,-0.160955,0.310663,0.347599,-0.401466,0.388617,0.357963,0.026786,0.337861,0.363083,-0.026854,0.388303,0.403834,0.088417,0.353173,0.406976,-0.031508,0.370356,0.421006,0.454738,0.356921,0.449843,0.171993,0.363237,0.420011,0.490191,0.352319,0.455905,0.189607,0.376044,0.439937,0.434994,0.36879,0.470145,0.078119
87,2.9333,720,1280,261,557,138,459,397,1108,0.1955,0.357035,0.278187,-0.424217,0.359244,0.273206,-0.410132,0.361761,0.273061,-0.410221,0.36435,0.27284,-0.410326,0.351179,0.273057,-0.411595,0.347588,0.272914,-0.411674,0.343884,0.272794,-0.411735,0.366238,0.27277,-0.283747,0.335001,0.273876,-0.304666,0.361265,0.283047,-0.382868,0.3515,0.283305,-0.378676,0.392195,0.2887,-0.150835,0.309198,0.297228,-0.210129,0.422459,0.316977,-0.044575,0.290364,0.333785,-0.245959,0.437146,0.346242,-0.126899,0.306688,0.347809,-0.420452,0.448442,0.354567,-0.150277,0.311384,0.353401,-0.463152,0.444158,0.35478,-0.181858,0.316558,0.349244,-0.480831,0.439022,0.352435,-0.139866,0.316489,0.347097,-0.429481,0.39016,0.35964,0.025656,0.33902,0.364137,-0.02561,0.390176,0.403168,0.072447,0.351215,0.407684,0.034047,0.373975,0.421836,0.423862,0.353035,0.448514,0.266278,0.366719,0.422141,0.457626,0.349851,0.45323,0.286848,0.379836,0.442763,0.397855,0.365221,0.469143,0.183856
88,2.9667,720,1280,259,557,135,456,395,1100,0.201693,0.360265,0.276467,-0.435567,0.362866,0.271454,-0.422787,0.365422,0.271229,-0.422741,0.367865,0.270975,-0.422745,0.354593,0.271421,-0.428538,0.350941,0.271294,-0.428625,0.347213,0.27114,-0.428681,0.369656,0.270878,-0.290932,0.338144,0.271885,-0.321725,0.364191,0.281324,-0.381644,0.354503,0.281516,-0.388973,0.395341,0.28672,-0.150507,0.311579,0.296368,-0.225986,0.423561,0.316703,-0.025847,0.293407,0.332661,-0.293733,0.445097,0.343671,-0.073995,0.312933,0.339843,-0.497204,0.457523,0.35144,-0.089339,0.325885,0.342443,-0.544415,0.455391,0.351575,-0.122133,0.327854,0.336467,-0.558304,0.450026,0.349178,-0.086291,0.325364,0.335113,-0.505362,0.391487,0.360243,0.025402,0.339322,0.363802,-0.025255,0.39118,0.403666,0.050269,0.349122,0.40586,0.073106,0.374477,0.425407,0.368422,0.347662,0.446285,0.370933,0.368845,0.426465,0.397326,0.345439,0.451489,0.397392,0.382954,0.451895,0.311211,0.359465,0.466928,0.287119
89,3.0,720,1280,260,561,132,453,393,1093,0.214619,0.361296,0.273318,-0.424804,0.363887,0.267972,-0.410758,0.36615,0.267707,-0.410743,0.367977,0.267375,-0.410777,0.356162,0.267937,-0.414541,0.352749,0.267775,-0.414627,0.349396,0.267628,-0.414684,0.370964,0.267172,-0.285901,0.341122,0.268088,-0.308322,0.365612,0.2783,-0.379658,0.35576,0.278195,-0.382282,0.397431,0.282879,-0.127175,0.314218,0.292132,-0.213801,0.425386,0.314204,0.005773,0.294697,0.331538,-0.303393,0.453609,0.343571,-0.048541,0.326068,0.326024,-0.518189,0.466167,0.350847,-0.062334,0.339994,0.326558,-0.566099,0.464772,0.34831,-0.094729,0.342476,0.320206,-0.573217,0.459605,0.345993,-0.060855,0.339073,0.319132,-0.523514,0.391836,0.359916,0.024367,0.336904,0.36368,-0.024309,0.394842,0.403579,0.01253,0.347717,0.405294,0.110523,0.381238,0.432175,0.281858,0.343429,0.444646,0.416494,0.374658,0.435566,0.304469,0.341862,0.447167,0.443697,0.39415,0.459138,0.194202,0.353861,0.465293,0.336808
90,3.0333,720,1280,265,567,129,450,391,1085,0.232961,0.369657,0.269993,-0.431445,0.373123,0.264932,-0.417116,0.37567,0.264796,-0.417111,0.377735,0.264616,-0.417145,0.364653,0.264559,-0.424848,0.360538,0.264264,-0.424925,0.356746,0.263878,-0.42499,0.378829,0.264603,-0.281814,0.345325,0.263698,-0.316435,0.372417,0.275213,-0.37566,0.363099,0.274572,-0.385165,0.400899,0.28141,-0.132714,0.316168,0.284535,-0.222892,0.429158,0.309479,-0.042451,0.295363,0.327911,-0.350503,0.459294,0.332576,-0.138812,0.335171,0.31748,-0.583182,0.471083,0.340115,-0.159635,0.347295,0.317243,-0.633043,0.469549,0.339976,-0.188752,0.350614,0.311486,-0.63209,0.464729,0.337784,-0.15055,0.347298,0.310916,-0.584348,0.392208,0.355962,0.010318,0.336832,0.358907,-0.010203,0.396607,0.396296,-0.272418,0.348217,0.404198,0.124952,0.393997,0.444557,-0.146727,0.343837,0.442367,0.451389,0.387281,0.450335,-0.140627,0.343578,0.445323,0.478888,0.399461,0.465431,-0.30846,0.352054,0.463895,0.356516
