frame,time_s,frame_w,frame_h,body_x,body_y,far_ep_x,far_ep_y,near_ep_x,near_ep_y,t_along,lm_00_x,lm_00_y,lm_00_z,lm_01_x,lm_01_y,lm_01_z,lm_02_x,lm_02_y,lm_02_z,lm_03_x,lm_03_y,lm_03_z,lm_04_x,lm_04_y,lm_04_z,lm_05_x,lm_05_y,lm_05_z,lm_06_x,lm_06_y,lm_06_z,lm_07_x,lm_07_y,lm_07_z,lm_08_x,lm_08_y,lm_08_z,lm_09_x,lm_09_y,lm_09_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z,lm_21_x,lm_21_y,lm_21_z,lm_22_x,lm_22_y,lm_22_z,lm_23_x,lm_23_y,lm_23_z,lm_24_x,lm_24_y,lm_24_z,lm_25_x,lm_25_y,lm_25_z,lm_26_x,lm_26_y,lm_26_z,lm_27_x,lm_27_y,lm_27_z,lm_28_x,lm_28_y,lm_28_z,lm_29_x,lm_29_y,lm_29_z,lm_30_x,lm_30_y,lm_30_z,lm_31_x,lm_31_y,lm_31_z,lm_32_x,lm_32_y,lm_32_z
84,2.8333,720,1280,352,514,297,501,527,1215,0.038977,0.482615,0.288098,-0.31524,0.485458,0.284961,-0.304141,0.487266,0.284791,-0.304163,0.48886,0.284641,-0.304172,0.479454,0.285284,-0.30572,0.477204,0.285349,-0.305767,0.475098,0.285408,-0.305824,0.492509,0.285292,-0.217191,0.472369,0.286403,-0.227398,0.4866,0.291238,-0.28111,0.479146,0.291377,-0.284002,0.512393,0.300397,-0.13973,0.457187,0.303818,-0.157363,0.527752,0.323385,-0.116578,0.44308,0.329634,-0.130147,0.535176,0.343451,-0.182737,0.426527,0.352299,-0.193068,0.538752,0.349296,-0.201293,0.41947,0.356874,-0.214901,0.534898,0.349646,-0.223181,0.421544,0.357532,-0.238263,0.532087,0.348459,-0.192127,0.424803,0.356365,-0.203815,0.505879,0.345707,0.019035,0.473282,0.347671,-0.0191,0.499593,0.368504,0.119781,0.484628,0.3753,-0.115553,0.494483,0.393867,0.337413,0.485702,0.409914,-0.03254,0.491597,0.395679,0.356022,0.482094,0.415835,-0.028758,0.496641,0.406588,0.298151,0.491011,0.42207,-0.132031
85,2.8667,720,1280,353,513,297,501,527,1215,0.038116,0.481803,0.287743,-0.303231,0.484594,0.284534,-0.293151,0.486583,0.28433,-0.293172,0.488244,0.284149,-0.293192,0.478143,0.285004,-0.294382,0.47585,0.285096,-0.294433,0.473629,0.285181,-0.294484,0.491815,0.284921,-0.213022,0.471132,0.286309,-0.218535,0.486168,0.290854,-0.270507,0.478397,0.291264,-0.272759,0.512308,0.300298,-0.131929,0.456853,0.303368,-0.150613,0.52765,0.323672,-0.100871,0.443307,0.329215,-0.122768,0.535145,0.344371,-0.166977,0.426614,0.35201,-0.18196,0.538607,0.350311,-0.185073,0.419937,0.356561,-0.202475,0.53495,0.350597,-0.209254,0.422287,0.357109,-0.22632,0.532243,0.349269,-0.177111,0.425429,0.35587,-0.192802,0.50596,0.345945,0.020983,0.473303,0.347589,-0.021046,0.502072,0.37295,0.117847,0.483895,0.374972,-0.096328,0.495472,0.392789,0.335594,0.48527,0.409057,-0.00453,0.491802,0.39394,0.354352,0.481729,0.415052,0.00043,0.498394,0.406303,0.298821,0.490293,0.422341,-0.096482
86,2.9,720,1280,353,513,296,501,527,1214,0.038672,0.480552,0.286263,-0.305569,0.483501,0.283062,-0.295162,0.485635,0.282873,-0.295181,0.487394,0.282741,-0.295199,0.476874,0.283627,-0.296584,0.474585,0.283806,-0.296617,0.472309,0.283943,-0.296662,0.49104,0.283751,-0.211984,0.470068,0.285141,-0.220145,0.485203,0.289315,-0.272244,0.477083,0.289861,-0.274887,0.511805,0.299606,-0.13217,0.45627,0.3031,-0.153522,0.527592,0.323501,-0.101384,0.443658,0.328978,-0.123568,0.535098,0.344578,-0.167576,0.429751,0.351876,-0.18093,0.538502,0.350799,-0.186428,0.424598,0.356476,-0.201261,0.534892,0.35108,-0.209666,0.426941,0.356891,-0.226193,0.532209,0.349646,-0.177386,0.428902,0.355765,-0.192144,0.506034,0.345781,0.024643,0.473214,0.347347,-0.024727,0.502597,0.373602,0.154771,0.483707,0.375641,-0.08774,0.496361,0.391678,0.380069,0.484931,0.411078,-0.021507,0.491893,0.39364,0.39977,0.481088,0.418247,-0.019583,0.500974,0.405069,0.349231,0.489729,0.424976,-0.118925
87,2.9333,720,1280,353,513,296,500,526,1213,0.039872,0.480175,0.285195,-0.306528,0.483051,0.281894,-0.297603,0.485236,0.281688,-0.297603,0.487018,0.281525,-0.297604,0.476324,0.282504,-0.298908,0.474014,0.282662,-0.298938,0.471699,0.282793,-0.29897,0.490732,0.282694,-0.216334,0.469115,0.284191,-0.225179,0.484861,0.288378,-0.273759,0.476678,0.289021,-0.276348,0.51169,0.299129,-0.136583,0.455649,0.302076,-0.159015,0.527219,0.323428,-0.101715,0.443695,0.328871,-0.128246,0.535068,0.344951,-0.170495,0.43251,0.351543,-0.185734,0.538444,0.351213,-0.190023,0.429178,0.356269,-0.206526,0.53488,0.351676,-0.213484,0.431962,0.356669,-0.230255,0.532161,0.350055,-0.180501,0.43417,0.355481,-0.196214,0.506024,0.345993,0.021691,0.473195,0.347475,-0.021784,0.502964,0.374035,0.159481,0.483301,0.376851,-0.035489,0.497572,0.391817,0.381467,0.484745,0.410332,0.046629,0.492611,0.39392,0.401279,0.481369,0.417378,0.051103,0.501206,0.405542,0.349393,0.48949,0.425917,-0.040568
88,2.9667,720,1280,354,512,296,500,526,1213,0.039012,0.479982,0.283625,-0.315037,0.482778,0.280201,-0.307021,0.484986,0.279971,-0.307007,0.486796,0.279803,-0.307001,0.476074,0.28085,-0.307907,0.473775,0.281018,-0.307937,0.471495,0.281147,-0.307959,0.490586,0.280751,-0.226997,0.468747,0.28226,-0.234116,0.484723,0.286854,-0.282597,0.476532,0.287492,-0.284669,0.511652,0.297287,-0.149737,0.455133,0.300173,-0.163055,0.527134,0.323392,-0.109162,0.443837,0.327613,-0.128298,0.535155,0.345048,-0.176728,0.434515,0.351422,-0.186712,0.538466,0.351365,-0.196312,0.431844,0.356142,-0.207773,0.534896,0.351802,-0.220846,0.435432,0.35654,-0.231857,0.532169,0.350232,-0.186997,0.437848,0.355296,-0.197408,0.506138,0.345619,0.019022,0.473137,0.347409,-0.01909,0.503454,0.3739,0.14788,0.483243,0.376988,-0.016665,0.498857,0.391395,0.368223,0.484605,0.409489,0.084988,0.493943,0.393184,0.387546,0.481363,0.417079,0.091382,0.50183,0.405413,0.329623,0.489385,0.424655,0.00054
89,3.0,720,1280,354,511,295,500,525,1213,0.038151,0.479792,0.282187,-0.31524,0.482589,0.278711,-0.308379,0.484814,0.27848,-0.308357,0.486648,0.278297,-0.308355,0.475911,0.279334,-0.308613,0.47363,0.279478,-0.30866,0.471387,0.279582,-0.308689,0.490514,0.279272,-0.231136,0.468628,0.280652,-0.234386,0.48459,0.285389,-0.283366,0.476381,0.286025,-0.284412,0.511952,0.296507,-0.154443,0.454708,0.298727,-0.162367,0.527099,0.323088,-0.10856,0.443706,0.326303,-0.124727,0.535669,0.34495,-0.175983,0.43544,0.351332,-0.182331,0.53877,0.351203,-0.194605,0.433207,0.356122,-0.202762,0.535135,0.351618,-0.216633,0.437062,0.356486,-0.226846,0.532471,0.35008,-0.186378,0.439576,0.355181,-0.192967,0.506421,0.345738,0.013954,0.472927,0.347418,-0.014055,0.505201,0.375094,0.100424,0.483145,0.377183,0.045458,0.499928,0.392239,0.312916,0.484393,0.407636,0.21057,0.495376,0.393473,0.331675,0.481508,0.409541,0.224074,0.502149,0.409454,0.269409,0.489618,0.422194,0.145302
90,3.0333,720,1280,354,513,295,499,525,1212,0.041962,0.479811,0.281704,-0.333599,0.482606,0.278176,-0.326773,0.484832,0.277947,-0.326769,0.486662,0.27775,-0.326796,0.475988,0.278678,-0.327015,0.473716,0.278748,-0.327066,0.471482,0.278785,-0.327102,0.490532,0.2785,-0.244142,0.468725,0.279497,-0.247385,0.484592,0.284829,-0.298935,0.476394,0.28531,-0.299975,0.512158,0.294988,-0.160142,0.454499,0.296521,-0.16676,0.527345,0.322496,-0.114206,0.443351,0.325022,-0.12777,0.537015,0.344927,-0.179593,0.436693,0.350904,-0.188645,0.539491,0.351094,-0.200668,0.434307,0.356042,-0.209309,0.535773,0.3515,-0.224461,0.438401,0.356472,-0.235103,0.533268,0.349987,-0.189769,0.440991,0.35495,-0.199492,0.507087,0.344855,0.011599,0.472881,0.346943,-0.011638,0.506062,0.374604,0.030604,0.482898,0.376877,-0.006093,0.500659,0.394368,0.2569,0.48407,0.407739,0.117626,0.496768,0.396863,0.279085,0.481964,0.409792,0.127075,0.501989,0.413461,0.196942,0.489285,0.422342,0.031062
91,3.0667,720,1280,354,517,294,499,524,1211,0.047542,0.479818,0.280635,-0.322213,0.482636,0.277194,-0.315047,0.484869,0.277024,-0.315034,0.486673,0.276912,-0.315043,0.475999,0.277544,-0.315733,0.473754,0.277589,-0.315784,0.471536,0.277616,-0.315814,0.490537,0.277869,-0.235184,0.468771,0.278755,-0.240845,0.484595,0.283999,-0.288949,0.476378,0.28423,-0.290534,0.512197,0.294581,-0.156286,0.453912,0.295672,-0.163752,0.528143,0.322186,-0.107308,0.443027,0.323299,-0.125513,0.538515,0.344906,-0.167979,0.438381,0.349079,-0.184959,0.540483,0.351031,-0.188174,0.435767,0.355176,-0.205085,0.536769,0.351441,-0.212826,0.440149,0.355182,-0.23013,0.534442,0.349968,-0.178161,0.443011,0.353281,-0.195683,0.507714,0.344564,0.007913,0.472854,0.34676,-0.007978,0.507046,0.375511,0.059192,0.482517,0.376677,0.022435,0.500789,0.401507,0.256483,0.483999,0.407444,0.175299,0.49687,0.403849,0.274212,0.482496,0.410016,0.186919,0.50348,0.417049,0.192738,0.489094,0.421917,0.101465
92,3.1,720,1280,355,520,294,499,524,1211,0.051768,0.479844,0.279983,-0.318055,0.482673,0.276577,-0.310496,0.484877,0.276495,-0.310486,0.486684,0.276465,-0.310497,0.476142,0.276757,-0.311104,0.473852,0.276801,-0.311156,0.471602,0.276859,-0.311184,0.490615,0.277645,-0.23172,0.468807,0.278337,-0.236556,0.484597,0.283656,-0.285585,0.476388,0.283675,-0.287002,0.512352,0.294828,-0.158972,0.453598,0.295561,-0.161217,0.529028,0.321734,-0.111661,0.442474,0.322217,-0.124361,0.539729,0.344885,-0.169196,0.439278,0.346355,-0.18457,0.541551,0.351008,-0.189796,0.437126,0.35354,-0.20497,0.537964,0.351358,-0.213807,0.441799,0.353114,-0.228411,0.535675,0.349818,-0.179235,0.444614,0.350961,-0.19514,0.508323,0.344362,0.001881,0.472828,0.34671,-0.001904,0.507488,0.375661,0.033835,0.481585,0.37666,0.030479,0.502894,0.405796,0.17846,0.483957,0.407205,0.191285,0.499745,0.410303,0.188536,0.48362,0.410245,0.203208,0.508563,0.418429,0.109974,0.486813,0.420808,0.120071
93,3.1333,720,1280,355,522,293,498,523,1210,0.055994,0.480124,0.280164,-0.279261,0.48291,0.276815,-0.271049,0.48501,0.276747,-0.271026,0.48685,0.27673,-0.271013,0.476639,0.276963,-0.272371,0.474342,0.277008,-0.272432,0.47206,0.277061,-0.272462,0.490726,0.277959,-0.19432,0.468877,0.278557,-0.203761,0.484676,0.283796,-0.248326,0.476549,0.283814,-0.251061,0.512377,0.295008,-0.121338,0.453621,0.295848,-0.141781,0.529296,0.321005,-0.064091,0.442341,0.321789,-0.110764,0.54106,0.344498,-0.108514,0.440271,0.344467,-0.162041,0.543415,0.350731,-0.123329,0.438211,0.351666,-0.179927,0.539733,0.351029,-0.145786,0.442815,0.351108,-0.203408,0.537287,0.349288,-0.11752,0.445631,0.348995,-0.172048,0.508482,0.344464,0.004263,0.473202,0.346687,-0.004277,0.507738,0.376743,0.041946,0.481225,0.376529,-0.00989,0.503713,0.408647,0.180426,0.48376,0.407786,0.104008,0.50059,0.414085,0.188619,0.483524,0.41159,0.111287,0.515237,0.419305,0.11776,0.485592,0.420811,0.025371
94,3.1667,720,1280,355,526,292,498,523,1210,0.061554,0.481273,0.280533,-0.275499,0.484039,0.277174,-0.266294,0.485982,0.277063,-0.266289,0.487857,0.276996,-0.266293,0.478146,0.277374,-0.268703,0.475752,0.277411,-0.268765,0.473324,0.277452,-0.268805,0.49125,0.27814,-0.185295,0.469215,0.278894,-0.199157,0.485312,0.284049,-0.242771,0.477205,0.284157,-0.24683,0.512362,0.295126,-0.110201,0.453644,0.29594,-0.137855,0.529531,0.320776,-0.057945,0.441832,0.321202,-0.112024,0.542614,0.344421,-0.108325,0.440999,0.343332,-0.165726,0.545831,0.350646,-0.124146,0.439062,0.350351,-0.184301,0.542289,0.350977,-0.146304,0.444882,0.349633,-0.207784,0.539741,0.349268,-0.117641,0.447222,0.347439,-0.17577,0.508405,0.344538,0.004652,0.473469,0.346672,-0.004699,0.507407,0.377067,-0.006336,0.48097,0.376424,-0.036242,0.504075,0.412051,0.102738,0.483745,0.409835,0.087048,0.500612,0.418605,0.108998,0.48361,0.415367,0.095336,0.513888,0.423084,0.032974,0.485624,0.424248,0.007581
95,3.2,720,1280,356,527,292,498,523,1209,0.063346,0.481481,0.281169,-0.229923,0.484599,0.277891,-0.221778,0.4866,0.277862,-0.221778,0.488629,0.277828,-0.221783,0.478609,0.277926,-0.222494,0.476251,0.277942,-0.222553,0.473867,0.277967,-0.222599,0.492104,0.278623,-0.150964,0.470101,0.279123,-0.156154,0.48556,0.284736,-0.201146,0.477411,0.284631,-0.202705,0.512837,0.295614,-0.085958,0.454924,0.296055,-0.102589,0.530096,0.321288,-0.041856,0.441807,0.321486,-0.080488,0.545263,0.345215,-0.091593,0.442083,0.342968,-0.129713,0.550812,0.35087,-0.105988,0.439973,0.350081,-0.144883,0.547097,0.351328,-0.125859,0.445999,0.349196,-0.165044,0.544077,0.349659,-0.100156,0.448266,0.3469,-0.137985,0.50864,0.344855,0.002921,0.473983,0.346898,-0.002902,0.507154,0.377327,-0.07226,0.480501,0.376358,-0.034127,0.507591,0.413869,-0.015948,0.482269,0.4096,0.074009,0.504326,0.419346,-0.01485,0.482933,0.415319,0.080607,0.516139,0.422514,-0.09807,0.482078,0.423766,-0.001533
96,3.2333,720,1280,357,533,291,497,522,1209,0.072957,0.483462,0.282285,-0.199721,0.486609,0.279097,-0.19036,0.488585,0.279095,-0.19039,0.490649,0.279096,-0.190408,0.480484,0.278976,-0.191529,0.477962,0.278901,-0.191592,0.475433,0.278849,-0.191648,0.493928,0.279853,-0.117348,0.470959,0.279954,-0.124184,0.487239,0.286019,-0.170473,0.478826,0.285727,-0.172571,0.513705,0.2977,-0.055578,0.455614,0.297128,-0.07135,0.530912,0.322934,-0.013517,0.442032,0.321733,-0.050171,0.547148,0.346771,-0.070942,0.442753,0.343111,-0.112218,0.553177,0.351738,-0.085196,0.440535,0.349929,-0.127661,0.549286,0.352351,-0.105663,0.446829,0.349188,-0.148498,0.545936,0.350734,-0.079731,0.449124,0.347013,-0.12082,0.508588,0.347979,0.002011,0.473949,0.349746,-0.001969,0.506991,0.379015,-0.108953,0.479739,0.377157,-0.072651,0.51171,0.41811,-0.058246,0.482281,0.415465,0.023005,0.507311,0.421269,-0.057969,0.483666,0.42011,0.028215,0.516361,0.424958,-0.145722,0.482354,0.427726,-0.05846
97,3.2667,720,1280,358,531,291,497,522,1208,0.070947,0.484836,0.283503,-0.230709,0.487956,0.280402,-0.220711,0.48988,0.280455,-0.220724,0.491909,0.280511,-0.220742,0.48186,0.280114,-0.222646,0.479357,0.280008,-0.222698,0.476863,0.279911,-0.222732,0.495187,0.2815,-0.143314,0.472337,0.281099,-0.153658,0.488566,0.287283,-0.199601,0.480197,0.286912,-0.202729,0.51452,0.29941,-0.077284,0.456718,0.297943,-0.097584,0.53208,0.324653,-0.035141,0.442595,0.321799,-0.077465,0.548546,0.347869,-0.099431,0.443465,0.343551,-0.115925,0.555177,0.352591,-0.116972,0.440632,0.350245,-0.143932,0.551869,0.353106,-0.138838,0.446863,0.349624,-0.154507,0.548493,0.351648,-0.109057,0.449249,0.347518,-0.122187,0.509122,0.348714,0.001816,0.474132,0.350388,-0.001769,0.507008,0.379187,-0.111819,0.479484,0.379501,-0.028092,0.513766,0.416584,-0.022009,0.481701,0.413991,0.097762,0.509355,0.421608,-0.017085,0.483656,0.420371,0.10595,0.514879,0.425043,-0.105956,0.481905,0.426716,0.020039
98,3.3,720,1280,358,536,290,497,521,1207,0.077849,0.485539,0.284187,-0.237735,0.488663,0.280988,-0.22902,0.490577,0.281015,-0.229033,0.4926,0.281052,-0.229053,0.482715,0.280744,-0.23016,0.480363,0.280648,-0.230206,0.478034,0.280546,-0.230245,0.496171,0.282111,-0.154885,0.473997,0.281712,-0.161119,0.489409,0.287944,-0.20756,0.481185,0.287583,-0.209466,0.516472,0.300769,-0.088104,0.457835,0.298766,-0.103142,0.532829,0.325923,-0.042148,0.44382,0.323161,-0.077314,0.549091,0.349201,-0.104174,0.443622,0.344734,-0.130582,0.555215,0.353841,-0.121623,0.440878,0.351339,-0.149479,0.552496,0.354316,-0.143584,0.446601,0.35047,-0.170485,0.549407,0.352907,-0.113778,0.448882,0.348423,-0.139683,0.509604,0.350293,-0.000457,0.47414,0.351755,0.000511,0.507271,0.381854,-0.107657,0.478242,0.382702,0.019673,0.513402,0.421785,-0.024369,0.481777,0.416381,0.168188,0.511727,0.426915,-0.020494,0.483797,0.420605,0.179102,0.51402,0.435901,-0.113378,0.482175,0.429469,0.098442
99,3.3333,720,1280,357,533,289,496,520,1207,0.075177,0.48698,0.284278,-0.24238,0.490199,0.281049,-0.233599,0.492128,0.281084,-0.23361,0.494182,0.281134,-0.233628,0.484123,0.280819,-0.235214,0.481756,0.280733,-0.235262,0.479443,0.280639,-0.2353,0.497834,0.282281,-0.158423,0.475433,0.281841,-0.167233,0.49097,0.288079,-0.211711,0.482649,0.287727,-0.214409,0.517562,0.300534,-0.092426,0.458998,0.298814,-0.108644,0.532936,0.326162,-0.044184,0.445165,0.323513,-0.081314,0.548594,0.349012,-0.103166,0.444365,0.345088,-0.144028,0.554211,0.354001,-0.12088,0.441215,0.351762,-0.165454,0.551794,0.354368,-0.142573,0.446822,0.350959,-0.185868,0.548786,0.353023,-0.112814,0.449235,0.348869,-0.153377,0.509965,0.350074,-0.000968,0.474946,0.352079,0.000999,0.507543,0.381777,-0.103794,0.477934,0.384093,0.019362,0.513236,0.417884,0.060337,0.480533,0.415209,0.164722,0.512305,0.422368,0.07036,0.484014,0.420239,0.175786,0.513494,0.430219,-0.004316,0.480784,0.428335,0.097377
100,3.3667,720,1280,356,528,289,496,520,1206,0.06852,0.488277,0.284249,-0.246286,0.491519,0.281032,-0.236182,0.493475,0.281062,-0.23619,0.495642,0.281096,-0.236201,0.485527,0.280757,-0.238882,0.483189,0.280659,-0.238939,0.480912,0.280547,-0.238973,0.499348,0.282207,-0.16688,0.476785,0.28174,-0.1678,0.492261,0.288019,-0.212474,0.483999,0.287702,-0.216913,0.519357,0.300486,-0.107433,0.460088,0.298801,-0.110176,0.533225,0.326289,-0.059262,0.44601,0.324645,-0.085398,0.548113,0.349184,-0.116918,0.444762,0.347267,-0.142105,0.553338,0.35448,-0.135932,0.441723,0.354018,-0.160677,0.550828,0.354771,-0.156793,0.447147,0.353552,-0.183247,0.548083,0.353309,-0.126373,0.449453,0.351472,-0.151925,0.510799,0.349948,-0.003042,0.475274,0.351721,0.003062,0.508494,0.382022,-0.077979,0.477158,0.382803,0.057579,0.512695,0.416814,0.074625,0.477422,0.409652,0.223821,0.51416,0.421609,0.083869,0.47923,0.413733,0.237394,0.514342,0.431053,0.006771,0.476116,0.425269,0.166082
101,3.4,720,1280,356,528,288,495,519,1205,0.070208,0.489959,0.283933,-0.257604,0.493152,0.280664,-0.248695,0.49498,0.280725,-0.2487,0.497054,0.280772,-0.248712,0.487301,0.28034,-0.250703,0.484982,0.280199,-0.250765,0.482638,0.280042,-0.250814,0.50058,0.281926,-0.175526,0.478206,0.281025,-0.180552,0.493638,0.28763,-0.225365,0.485539,0.287297,-0.228583,0.520352,0.300193,-0.111116,0.460639,0.298459,-0.118529,0.533569,0.325995,-0.059343,0.447125,0.325042,-0.088803,0.54781,0.348886,-0.116007,0.445362,0.348579,-0.146676,0.551356,0.354244,-0.134696,0.442145,0.355499,-0.167638,0.549787,0.35453,-0.155761,0.447706,0.355002,-0.191422,0.547318,0.353066,-0.125515,0.450022,0.352871,-0.157162,0.511878,0.349645,-0.003795,0.475981,0.351401,0.003797,0.509337,0.382017,-0.013623,0.476644,0.383134,0.04592,0.514786,0.416501,0.134343,0.476494,0.409632,0.211839,0.515352,0.420581,0.144475,0.478506,0.413801,0.225203,0.514207,0.42942,0.064575,0.474781,0.424881,0.147338
102,3.4333,720,1280,356,523,287,495,518,1204,0.064367,0.49048,0.282885,-0.279885,0.493611,0.279517,-0.271967,0.495487,0.27957,-0.271976,0.497606,0.279602,-0.271999,0.487658,0.279234,-0.272808,0.485323,0.279087,-0.272858,0.482998,0.278938,-0.272898,0.501165,0.280734,-0.197757,0.478609,0.279799,-0.200779,0.494122,0.286512,-0.248997,0.486058,0.286289,-0.250168,0.521281,0.299384,-0.13361,0.460879,0.297682,-0.133885,0.534247,0.325888,-0.095833,0.44816,0.325066,-0.103885,0.547564,0.348789,-0.163697,0.446205,0.349,-0.16468,0.549531,0.354083,-0.1867,0.442537,0.356332,-0.185509,0.546703,0.354402,-0.206168,0.447927,0.355916,-0.21024,0.545266,0.353029,-0.172716,0.450409,0.353696,-0.175324,0.513036,0.349545,-0.008373,0.476054,0.351201,0.008377,0.509454,0.38165,-0.033546,0.476126,0.383097,0.123422,0.513981,0.416484,0.084261,0.475647,0.401193,0.339393,0.514012,0.419932,0.091363,0.477523,0.403895,0.358331,0.513425,0.430033,-0.000156,0.47387,0.419071,0.293676
103,3.4667,720,1280,356,523,287,494,518,1203,0.065643,0.490778,0.281697,-0.296812,0.494002,0.278101,-0.289339,0.495899,0.278118,-0.289353,0.49803,0.278115,-0.289388,0.487898,0.277934,-0.29032,0.485505,0.277803,-0.290377,0.48311,0.277664,-0.290426,0.501637,0.279082,-0.210886,0.47871,0.278433,-0.215368,0.494512,0.285166,-0.26388,0.486231,0.285045,-0.265307,0.521714,0.297002,-0.138597,0.460973,0.296657,-0.144442,0.534774,0.324926,-0.097689,0.449002,0.325264,-0.114058,0.547401,0.348502,-0.165995,0.446091,0.349657,-0.17754,0.548059,0.354021,-0.187947,0.442487,0.356799,-0.197974,0.544161,0.354267,-0.208112,0.447849,0.356666,-0.223369,0.543383,0.352989,-0.175123,0.450289,0.354543,-0.1882,0.51372,0.34964,-0.008437,0.476195,0.351334,0.008447,0.50945,0.38246,-0.056704,0.476027,0.383197,0.110314,0.512941,0.417611,0.063699,0.476103,0.401051,0.345,0.513187,0.421558,0.071418,0.477906,0.403034,0.365846,0.513392,0.435083,-0.019897,0.474558,0.418227,0.300243
104,3.5,720,1280,355,524,286,494,517,1202,0.067034,0.490584,0.280152,-0.313175,0.493871,0.276495,-0.307047,0.495827,0.276481,-0.307046,0.497969,0.276475,-0.307073,0.48762,0.276407,-0.307758,0.485195,0.276323,-0.307819,0.482783,0.276221,-0.307868,0.501747,0.277622,-0.227601,0.478477,0.277122,-0.231316,0.494565,0.283915,-0.279398,0.486067,0.283713,-0.280554,0.521757,0.294381,-0.150833,0.460971,0.29468,-0.15633,0.535123,0.322937,-0.105342,0.449147,0.324956,-0.122816,0.547225,0.348365,-0.171636,0.445846,0.349418,-0.187328,0.547675,0.353922,-0.193567,0.442333,0.356527,-0.208366,0.543223,0.354251,-0.215401,0.447648,0.356337,-0.23581,0.541705,0.352967,-0.181501,0.45011,0.354245,-0.198978,0.513885,0.349582,-0.007952,0.47618,0.351216,0.007945,0.509362,0.383089,-0.020769,0.475199,0.38316,0.097551,0.51145,0.418682,0.130606,0.47661,0.401162,0.322989,0.512484,0.423196,0.141341,0.480271,0.40259,0.342889,0.513044,0.437763,0.054563,0.475237,0.418852,0.275654
105,3.5333,720,1280,356,528,285,493,515,1201,0.074184,0.490405,0.278964,-0.322764,0.493719,0.275318,-0.315585,0.495712,0.275256,-0.315589,0.497828,0.275233,-0.315624,0.487351,0.275352,-0.31538,0.484913,0.275309,-0.315445,0.482514,0.275266,-0.315495,0.501668,0.276518,-0.233505,0.478257,0.276454,-0.233028,0.49451,0.28281,-0.288141,0.485846,0.282619,-0.288157,0.522117,0.293307,-0.156279,0.460873,0.294087,-0.154369,0.535998,0.322445,-0.109586,0.448916,0.324878,-0.118499,0.547288,0.348403,-0.174191,0.445192,0.349467,-0.182653,0.547777,0.35435,-0.196374,0.441544,0.356585,-0.203985,0.543348,0.354422,-0.218681,0.447205,0.356399,-0.230099,0.541873,0.352912,-0.184121,0.449788,0.354267,-0.193869,0.513961,0.349512,-0.00806,0.475884,0.351045,0.008029,0.508663,0.383001,-0.021941,0.475126,0.384921,0.082568,0.511367,0.41848,0.159146,0.480071,0.407708,0.258846,0.511936,0.422407,0.174032,0.484821,0.40915,0.274943,0.510057,0.435939,0.085922,0.48014,0.426166,0.198202
106,3.5667,720,1280,357,528,284,493,514,1200,0.075143,0.490213,0.278398,-0.351026,0.49351,0.274721,-0.344872,0.4955,0.274607,-0.344881,0.497602,0.274522,-0.344927,0.487252,0.274826,-0.343962,0.484891,0.274786,-0.344021,0.482478,0.274761,-0.344054,0.501421,0.275609,-0.262833,0.478146,0.275917,-0.258653,0.494307,0.282158,-0.315952,0.485729,0.282049,-0.314874,0.522416,0.292554,-0.184459,0.460788,0.293914,-0.168851,0.536604,0.321853,-0.140624,0.448633,0.324736,-0.126743,0.547477,0.348348,-0.204295,0.442164,0.349556,-0.192689,0.54886,0.354321,-0.227754,0.437822,0.356646,-0.214565,0.544837,0.354374,-0.251869,0.442204,0.356658,-0.243352,0.542818,0.352858,-0.214429,0.44564,0.354637,-0.205086,0.51392,0.349278,-0.009846,0.475051,0.349751,0.009832,0.507527,0.382822,-0.03147,0.474711,0.382958,0.065249,0.51134,0.419737,0.139554,0.481011,0.40623,0.268318,0.51155,0.423293,0.152162,0.485674,0.408665,0.286026,0.508458,0.436632,0.06073,0.480836,0.425641,0.204245
